"theta1","theta2","k","lambda","R12"
0.417978581691876,2.30829546430512,1.51888814203962,10.0572670655997,0.270447451502778
0.422892178238513,2.31943364190656,1.52636971122276,10.169912862248,0.276005785463313
0.422892178238513,2.31943364190656,1.52636971122276,10.169912862248,0.276005785463313
0.422892178238513,2.31943364190656,1.52636971122276,10.169912862248,0.276005785463313
0.422892178238513,2.31943364190656,1.52636971122276,10.169912862248,0.276005785463313
0.401786832262575,2.29209821874504,1.49449272108644,9.89567921304783,0.2634324118118
0.382054232589975,2.31667522950859,1.46529154953396,10.1418987035867,0.278162578906732
0.394890854846415,2.31867432294725,1.48422218642158,10.1621935856646,0.278085122107724
0.394890854846415,2.31867432294725,1.48422218642158,10.1621935856646,0.278085122107724
0.434846366825485,2.33876886891675,1.54472571960415,10.368463763825,0.285574233067952
0.434846366825485,2.33876886891675,1.54472571960415,10.368463763825,0.285574233067952
0.434846366825485,2.33876886891675,1.54472571960415,10.368463763825,0.285574233067952
0.445412585494387,2.3083552207273,1.56113416428849,10.0578680698532,0.267844740444067
0.445412585494387,2.3083552207273,1.56113416428849,10.0578680698532,0.267844740444067
0.444336952994999,2.33291126809169,1.55945586042638,10.3079069738284,0.281540419923389
0.444336952994999,2.33291126809169,1.55945586042638,10.3079069738284,0.281540419923389
0.444336952994999,2.33291126809169,1.55945586042638,10.3079069738284,0.281540419923389
0.444336952994999,2.33291126809169,1.55945586042638,10.3079069738284,0.281540419923389
0.444336952994999,2.33291126809169,1.55945586042638,10.3079069738284,0.281540419923389
0.444336952994999,2.33291126809169,1.55945586042638,10.3079069738284,0.281540419923389
0.444336952994999,2.33291126809169,1.55945586042638,10.3079069738284,0.281540419923389
0.438873962363566,2.30923591507768,1.55095979576146,10.0667298791391,0.26896107082474
0.375478232704726,2.28654859774554,1.45568740550731,9.84091404739554,0.263222810386472
0.375478232704726,2.28654859774554,1.45568740550731,9.84091404739554,0.263222810386472
0.35527262447423,2.25811426566353,1.42656951903713,9.56503503447177,0.251074727002794
0.362681752442225,2.33060196516468,1.43717840793528,10.2841303583527,0.286999170888224
0.362681752442225,2.33060196516468,1.43717840793528,10.2841303583527,0.286999170888224
0.362681752442225,2.33060196516468,1.43717840793528,10.2841303583527,0.286999170888224
0.362681752442225,2.33060196516468,1.43717840793528,10.2841303583527,0.286999170888224
0.362681752442225,2.33060196516468,1.43717840793528,10.2841303583527,0.286999170888224
0.362681752442225,2.33060196516468,1.43717840793528,10.2841303583527,0.286999170888224
0.421434256966893,2.35147384801109,1.52414600574006,10.5010352549325,0.293602888955419
0.421434256966893,2.35147384801109,1.52414600574006,10.5010352549325,0.293602888955419
0.474327612902126,2.30943662582065,1.60693335289989,10.0687505827541,0.265607098304287
0.474327612902126,2.30943662582065,1.60693335289989,10.0687505827541,0.265607098304287
0.474327612902126,2.30943662582065,1.60693335289989,10.0687505827541,0.265607098304287
0.474327612902126,2.30943662582065,1.60693335289989,10.0687505827541,0.265607098304287
0.474327612902126,2.30943662582065,1.60693335289989,10.0687505827541,0.265607098304287
0.397068433667953,2.28589545830698,1.487457718756,9.83448865688611,0.260670523319976
0.397068433667953,2.28589545830698,1.487457718756,9.83448865688611,0.260670523319976
0.422673317892554,2.31456970994622,1.52603568597348,10.120567202294,0.273390912004514
0.422673317892554,2.31456970994622,1.52603568597348,10.120567202294,0.273390912004514
0.422673317892554,2.31456970994622,1.52603568597348,10.120567202294,0.273390912004514
0.422673317892554,2.31456970994622,1.52603568597348,10.120567202294,0.273390912004514
0.422673317892554,2.31456970994622,1.52603568597348,10.120567202294,0.273390912004514
0.422673317892554,2.31456970994622,1.52603568597348,10.120567202294,0.273390912004514
0.422673317892554,2.31456970994622,1.52603568597348,10.120567202294,0.273390912004514
